onset	duration	stim_file
21.3	1	sub02_Tool11_Loc7_ramp10.wav
29.7	1	sub02_Tool12_Loc4_ramp10.wav
38.1	1	sub02_Tool2_Loc6_ramp10.wav
46.5	1	sub02_Animal12_Loc4_ramp10.wav
52.1	1	sub02_Tool4_Loc7_ramp10.wav
60.5	1	sub02_Animal8_Loc5_ramp10.wav
68.9	1	sub02_Voice3_Loc2_ramp10.wav
74.5	1	sub02_Voice2_Loc6_ramp10.wav
80.1	1	sub02_Voice13_Loc1_ramp10.wav
91.3	1	sub02_Speech2_Loc6_ramp10.wav
99.7	1	sub02_Animal7_Loc3_ramp10.wav
116.5	1	sub02_Voice11_Loc7_ramp10.wav
127.7	1	sub02_Speech7_Loc3_ramp10.wav
136.1	1	sub02_Speech4_Loc7_ramp10.wav
147.3	1	sub02_Speech6_Loc1_ramp10.wav
158.5	1	sub02_Animal1_Loc5_ramp10.wav
164.1	1	sub02_Tool6_Loc1_ramp10.wav
172.5	1	sub02_Voice5_Loc4_ramp10.wav
178.1	1	sub02_Voice6_Loc1_ramp10.wav
186.5	1	sub02_Animal9_Loc6_ramp10.wav
197.7	1	sub02_Animal6_Loc1_ramp10.wav
208.9	1	sub02_Speech1_Loc5_ramp10.wav
217.3	1	sub02_Speech14_Loc3_ramp10.wav
228.5	1	sub02_Voice9_Loc6_ramp10.wav
234.1	1	sub02_Tool5_Loc4_ramp10.wav
242.5	1	sub02_Tool9_Loc6_ramp10.wav
248.1	1	sub02_Speech10_Loc2_ramp10.wav
253.7	1	sub02_Animal2_Loc6_ramp10.wav
264.9	1	sub02_Tool13_Loc1_ramp10.wav
281.7	1	sub02_Animal14_Loc3_ramp10.wav
287.3	1	sub02_Speech9_Loc6_ramp10.wav
292.9	1	sub02_Animal3_Loc2_ramp10.wav
304.1	1	sub02_Tool1_Loc5_ramp10.wav
315.3	1	sub02_Tool14_Loc3_ramp10.wav
326.5	1	sub02_Tool8_Loc5_ramp10.wav
334.9	1	sub02_Speech13_Loc1_ramp10.wav
346.1	1	sub02_Voice8_Loc5_ramp10.wav
351.7	1	sub02_Voice10_Loc2_ramp10.wav
357.3	1	sub02_Voice1_Loc5_ramp10.wav
362.9	1	sub02_Voice14_Loc3_ramp10.wav
368.5	1	sub02_Speech8_Loc5_ramp10.wav
388.1	1	sub02_Animal4_Loc7_ramp10.wav
393.7	1	sub02_Voice12_Loc4_ramp10.wav
404.9	1	sub02_Animal11_Loc7_ramp10.wav
413.3	1	sub02_Tool7_Loc3_ramp10.wav
424.5	1	sub02_Speech11_Loc7_ramp10.wav
432.9	1	sub02_Tool10_Loc2_ramp10.wav
444.1	1	sub02_Speech12_Loc4_ramp10.wav
449.7	1	sub02_Speech3_Loc2_ramp10.wav
460.9	1	sub02_Animal5_Loc4_ramp10.wav
469.3	1	sub02_Animal13_Loc1_ramp10.wav
480.5	1	sub02_Voice7_Loc3_ramp10.wav
491.7	1	sub02_Tool3_Loc2_ramp10.wav
502.9	1	sub02_Speech5_Loc4_ramp10.wav
511.3	1	sub02_Animal10_Loc2_ramp10.wav
522.5	1	sub02_Voice4_Loc7_ramp10.wav
