onset	duration	stim_file
21.3	1	sub03_Animal7_Loc3_ramp10.wav
29.7	1	sub03_Speech1_Loc5_ramp10.wav
46.5	1	sub03_Speech2_Loc1_ramp10.wav
52.1	1	sub03_Animal1_Loc5_ramp10.wav
63.3	1	sub03_Speech3_Loc2_ramp10.wav
74.5	1	sub03_Voice12_Loc4_ramp10.wav
80.1	1	sub03_Animal11_Loc6_ramp10.wav
85.7	1	sub03_Voice7_Loc3_ramp10.wav
91.3	1	sub03_Tool8_Loc5_ramp10.wav
102.5	1	sub03_Voice14_Loc3_ramp10.wav
110.9	1	sub03_Voice4_Loc6_ramp10.wav
122.1	1	sub03_Voice2_Loc1_ramp10.wav
133.3	1	sub03_Animal12_Loc4_ramp10.wav
144.5	1	sub03_Tool11_Loc6_ramp10.wav
150.1	1	sub03_Speech12_Loc4_ramp10.wav
169.7	1	sub03_Voice9_Loc1_ramp10.wav
180.9	1	sub03_Tool4_Loc6_ramp10.wav
186.5	1	sub03_Animal2_Loc1_ramp10.wav
192.1	1	sub03_Tool7_Loc3_ramp10.wav
197.7	1	sub03_Voice6_Loc7_ramp10.wav
203.3	1	sub03_Voice5_Loc4_ramp10.wav
211.7	1	sub03_Speech10_Loc2_ramp10.wav
217.3	1	sub03_Animal5_Loc4_ramp10.wav
228.5	1	sub03_Voice13_Loc7_ramp10.wav
250.9	1	sub03_Speech14_Loc3_ramp10.wav
262.1	1	sub03_Voice1_Loc5_ramp10.wav
273.3	1	sub03_Animal10_Loc2_ramp10.wav
284.5	1	sub03_Tool13_Loc7_ramp10.wav
290.1	1	sub03_Speech9_Loc1_ramp10.wav
298.5	1	sub03_Speech8_Loc5_ramp10.wav
309.7	1	sub03_Tool10_Loc2_ramp10.wav
315.3	1	sub03_Tool1_Loc5_ramp10.wav
320.9	1	sub03_Animal14_Loc3_ramp10.wav
332.1	1	sub03_Speech11_Loc6_ramp10.wav
343.3	1	sub03_Tool12_Loc4_ramp10.wav
351.7	1	sub03_Animal4_Loc6_ramp10.wav
360.1	1	sub03_Speech7_Loc3_ramp10.wav
365.7	1	sub03_Animal13_Loc7_ramp10.wav
371.3	1	sub03_Animal9_Loc1_ramp10.wav
382.5	1	sub03_Animal6_Loc7_ramp10.wav
390.9	1	sub03_Tool14_Loc3_ramp10.wav
396.5	1	sub03_Animal8_Loc5_ramp10.wav
404.9	1	sub03_Tool3_Loc2_ramp10.wav
427.3	1	sub03_Speech6_Loc7_ramp10.wav
432.9	1	sub03_Speech5_Loc4_ramp10.wav
444.1	1	sub03_Tool2_Loc1_ramp10.wav
452.5	1	sub03_Tool5_Loc4_ramp10.wav
460.9	1	sub03_Speech13_Loc7_ramp10.wav
469.3	1	sub03_Animal3_Loc2_ramp10.wav
480.5	1	sub03_Tool6_Loc7_ramp10.wav
488.9	1	sub03_Tool9_Loc1_ramp10.wav
494.5	1	sub03_Voice8_Loc5_ramp10.wav
505.7	1	sub03_Voice10_Loc2_ramp10.wav
511.3	1	sub03_Speech4_Loc6_ramp10.wav
516.9	1	sub03_Voice3_Loc2_ramp10.wav
522.5	1	sub03_Voice11_Loc6_ramp10.wav
